Feature ,Leaf id,Y = 0,Y = 1,Y = 2,Y = 3,Y = 4,Y = 5,Y = 6,Y = 7,Y = 8,Y = 9,Y = 10,Y = 11,Y = 12,Y = 13,Y = 14,Y = 15,Y = 16,Y = 17,Y = 18,Y = 19,Y = 20,Y = 21,Y = 22,Y = 23,Y = 24,Y = 25, Preferred Class, P(Y) = 0,P(Y) = 1,P(Y) = 2,P(Y) = 3,P(Y) = 4,P(Y) = 5,P(Y) = 6,P(Y) = 7,P(Y) = 8,P(Y) = 9,P(Y) = 10,P(Y) = 11,P(Y) = 12,P(Y) = 13,P(Y) = 14,P(Y) = 15,P(Y) = 16,P(Y) = 17,P(Y) = 18,P(Y) = 19,P(Y) = 20,P(Y) = 21,P(Y) = 22,P(Y) = 23,P(Y) = 24,P(Y) = 25,
10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,2,42.0,4.0,1.0,14.0,7.0,20.0,0.0,3.0,3.0,15.0,6.0,1.0,18.0,34.0,1.0,8.0,0.0,5.0,35.0,176.0,43.0,8.0,20.0,3.0,174.0,16.0,19,0.064,0.006,0.002,0.021,0.011,0.03,0.0,0.005,0.005,0.023,0.009,0.002,0.027,0.052,0.002,0.012,0.0,0.008,0.053,0.268,0.065,0.012,0.03,0.005,0.265,0.024,
10,3,741.0,387.0,665.0,718.0,462.0,650.0,645.0,663.0,716.0,651.0,643.0,694.0,746.0,741.0,741.0,752.0,624.0,649.0,324.0,566.0,762.0,731.0,702.0,637.0,549.0,293.0,20,0.045,0.024,0.04,0.044,0.028,0.04,0.039,0.04,0.044,0.04,0.039,0.042,0.045,0.045,0.045,0.046,0.038,0.039,0.02,0.034,0.046,0.044,0.043,0.039,0.033,0.018,
10,4,6.0,375.0,70.0,73.0,299.0,105.0,128.0,68.0,36.0,81.0,90.0,66.0,28.0,8.0,11.0,43.0,159.0,104.0,389.0,54.0,8.0,25.0,30.0,147.0,63.0,425.0,25,0.002,0.13,0.024,0.025,0.103,0.036,0.044,0.024,0.012,0.028,0.031,0.023,0.01,0.003,0.004,0.015,0.055,0.036,0.135,0.019,0.003,0.009,0.01,0.051,0.022,0.147,
10,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,2,42.0,4.0,1.0,14.0,7.0,20.0,0.0,3.0,3.0,15.0,6.0,1.0,18.0,34.0,1.0,8.0,0.0,5.0,35.0,176.0,43.0,8.0,20.0,3.0,174.0,16.0,19,0.064,0.006,0.002,0.021,0.011,0.03,0.0,0.005,0.005,0.023,0.009,0.002,0.027,0.052,0.002,0.012,0.0,0.008,0.053,0.268,0.065,0.012,0.03,0.005,0.265,0.024,
11,3,745.0,552.0,690.0,747.0,641.0,686.0,702.0,688.0,720.0,681.0,677.0,727.0,760.0,748.0,749.0,786.0,699.0,734.0,348.0,596.0,763.0,747.0,705.0,701.0,571.0,454.0,15,0.042,0.031,0.039,0.042,0.036,0.039,0.04,0.039,0.041,0.039,0.038,0.041,0.043,0.042,0.043,0.045,0.04,0.042,0.02,0.034,0.043,0.042,0.04,0.04,0.032,0.026,
11,4,2.0,210.0,45.0,44.0,120.0,69.0,71.0,43.0,32.0,51.0,56.0,33.0,14.0,1.0,3.0,9.0,84.0,19.0,365.0,24.0,7.0,9.0,27.0,83.0,41.0,264.0,18,0.001,0.122,0.026,0.025,0.07,0.04,0.041,0.025,0.019,0.03,0.032,0.019,0.008,0.001,0.002,0.005,0.049,0.011,0.211,0.014,0.004,0.005,0.016,0.048,0.024,0.153,
11,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,2,42.0,4.0,1.0,14.0,7.0,20.0,0.0,3.0,3.0,15.0,6.0,1.0,18.0,34.0,1.0,8.0,0.0,5.0,35.0,176.0,43.0,8.0,20.0,3.0,174.0,16.0,19,0.064,0.006,0.002,0.021,0.011,0.03,0.0,0.005,0.005,0.023,0.009,0.002,0.027,0.052,0.002,0.012,0.0,0.008,0.053,0.268,0.065,0.012,0.03,0.005,0.265,0.024,
12,3,732.0,733.0,565.0,779.0,696.0,435.0,678.0,693.0,735.0,720.0,701.0,713.0,741.0,686.0,726.0,225.0,719.0,738.0,628.0,307.0,676.0,124.0,185.0,723.0,31.0,706.0,3,0.048,0.048,0.037,0.051,0.045,0.028,0.044,0.045,0.048,0.047,0.046,0.046,0.048,0.045,0.047,0.015,0.047,0.048,0.041,0.02,0.044,0.008,0.012,0.047,0.002,0.046,
12,4,15.0,29.0,170.0,12.0,65.0,320.0,95.0,38.0,17.0,12.0,32.0,47.0,33.0,63.0,26.0,570.0,64.0,15.0,85.0,313.0,94.0,632.0,547.0,61.0,581.0,12.0,21,0.004,0.007,0.043,0.003,0.016,0.081,0.024,0.01,0.004,0.003,0.008,0.012,0.008,0.016,0.007,0.144,0.016,0.004,0.022,0.079,0.024,0.16,0.139,0.015,0.147,0.003,
12,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,2,42.0,4.0,1.0,14.0,7.0,20.0,0.0,3.0,3.0,15.0,6.0,1.0,18.0,34.0,1.0,8.0,0.0,5.0,35.0,176.0,43.0,8.0,20.0,3.0,174.0,16.0,19,0.064,0.006,0.002,0.021,0.011,0.03,0.0,0.005,0.005,0.023,0.009,0.002,0.027,0.052,0.002,0.012,0.0,0.008,0.053,0.268,0.065,0.012,0.03,0.005,0.265,0.024,
13,3,670.0,172.0,32.0,88.0,263.0,362.0,13.0,244.0,501.0,414.0,391.0,393.0,254.0,233.0,3.0,141.0,15.0,184.0,178.0,476.0,2.0,378.0,408.0,570.0,491.0,403.0,0,0.092,0.024,0.004,0.012,0.036,0.05,0.002,0.034,0.069,0.057,0.054,0.054,0.035,0.032,0.0,0.019,0.002,0.025,0.024,0.065,0.0,0.052,0.056,0.078,0.067,0.055,
13,4,77.0,590.0,703.0,703.0,498.0,393.0,760.0,487.0,251.0,318.0,342.0,367.0,520.0,516.0,749.0,654.0,768.0,569.0,535.0,144.0,768.0,378.0,324.0,214.0,121.0,315.0,16,0.006,0.049,0.058,0.058,0.041,0.033,0.063,0.04,0.021,0.026,0.028,0.03,0.043,0.043,0.062,0.054,0.064,0.047,0.044,0.012,0.064,0.031,0.027,0.018,0.01,0.026,
13,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,2,42.0,4.0,1.0,14.0,7.0,20.0,0.0,3.0,3.0,15.0,6.0,1.0,18.0,34.0,1.0,8.0,0.0,5.0,35.0,176.0,43.0,8.0,20.0,3.0,174.0,16.0,19,0.064,0.006,0.002,0.021,0.011,0.03,0.0,0.005,0.005,0.023,0.009,0.002,0.027,0.052,0.002,0.012,0.0,0.008,0.053,0.268,0.065,0.012,0.03,0.005,0.265,0.024,
14,3,747.0,608.0,218.0,435.0,169.0,705.0,576.0,656.0,363.0,622.0,432.0,385.0,773.0,740.0,650.0,781.0,705.0,722.0,345.0,366.0,489.0,756.0,731.0,309.0,452.0,103.0,15,0.054,0.044,0.016,0.031,0.012,0.051,0.042,0.047,0.026,0.045,0.031,0.028,0.056,0.053,0.047,0.056,0.051,0.052,0.025,0.026,0.035,0.055,0.053,0.022,0.033,0.007,
14,4,0.0,154.0,517.0,356.0,592.0,50.0,197.0,75.0,389.0,110.0,301.0,375.0,1.0,9.0,102.0,14.0,78.0,31.0,368.0,254.0,281.0,0.0,1.0,475.0,160.0,615.0,25,0.0,0.028,0.094,0.065,0.108,0.009,0.036,0.014,0.071,0.02,0.055,0.068,0.0,0.002,0.019,0.003,0.014,0.006,0.067,0.046,0.051,0.0,0.0,0.086,0.029,0.112,
14,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,2,42.0,4.0,1.0,14.0,7.0,20.0,0.0,3.0,3.0,15.0,6.0,1.0,18.0,34.0,1.0,8.0,0.0,5.0,35.0,176.0,43.0,8.0,20.0,3.0,174.0,16.0,19,0.064,0.006,0.002,0.021,0.011,0.03,0.0,0.005,0.005,0.023,0.009,0.002,0.027,0.052,0.002,0.012,0.0,0.008,0.053,0.268,0.065,0.012,0.03,0.005,0.265,0.024,
15,3,722.0,291.0,137.0,270.0,346.0,570.0,65.0,316.0,685.0,509.0,519.0,507.0,309.0,299.0,21.0,323.0,154.0,324.0,359.0,562.0,106.0,630.0,538.0,737.0,549.0,531.0,23,0.07,0.028,0.013,0.026,0.033,0.055,0.006,0.03,0.066,0.049,0.05,0.049,0.03,0.029,0.002,0.031,0.015,0.031,0.035,0.054,0.01,0.061,0.052,0.071,0.053,0.051,
15,4,25.0,471.0,598.0,521.0,415.0,185.0,708.0,415.0,67.0,223.0,214.0,253.0,465.0,450.0,731.0,472.0,629.0,429.0,354.0,58.0,664.0,126.0,194.0,47.0,63.0,187.0,14,0.003,0.053,0.067,0.058,0.046,0.021,0.079,0.046,0.007,0.025,0.024,0.028,0.052,0.05,0.082,0.053,0.07,0.048,0.039,0.006,0.074,0.014,0.022,0.005,0.007,0.021,
15,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,2,748.0,464.0,247.0,420.0,559.0,738.0,269.0,390.0,744.0,592.0,577.0,637.0,399.0,451.0,89.0,465.0,275.0,456.0,526.0,755.0,380.0,728.0,695.0,782.0,723.0,695.0,23,0.054,0.034,0.018,0.03,0.04,0.053,0.019,0.028,0.054,0.043,0.042,0.046,0.029,0.033,0.006,0.034,0.02,0.033,0.038,0.055,0.028,0.053,0.05,0.057,0.052,0.05,
16,3,0.0,24.0,0.0,252.0,0.0,10.0,2.0,6.0,0.0,2.0,0.0,79.0,9.0,29.0,11.0,297.0,1.0,0.0,16.0,3.0,0.0,16.0,0.0,0.0,1.0,0.0,15,0.0,0.032,0.0,0.332,0.0,0.013,0.003,0.008,0.0,0.003,0.0,0.104,0.012,0.038,0.015,0.392,0.001,0.0,0.021,0.004,0.0,0.021,0.0,0.0,0.001,0.0,
16,4,41.0,278.0,489.0,133.0,209.0,27.0,502.0,338.0,11.0,153.0,162.0,45.0,384.0,303.0,653.0,41.0,507.0,302.0,206.0,38.0,433.0,20.0,57.0,5.0,62.0,39.0,14,0.008,0.051,0.09,0.024,0.038,0.005,0.092,0.062,0.002,0.028,0.03,0.008,0.071,0.056,0.12,0.008,0.093,0.056,0.038,0.007,0.08,0.004,0.01,0.001,0.011,0.007,
16,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,2,748.0,464.0,247.0,420.0,559.0,738.0,269.0,390.0,744.0,592.0,577.0,637.0,399.0,451.0,89.0,465.0,275.0,456.0,526.0,755.0,380.0,728.0,695.0,782.0,723.0,695.0,23,0.054,0.034,0.018,0.03,0.04,0.053,0.019,0.028,0.054,0.043,0.042,0.046,0.029,0.033,0.006,0.034,0.02,0.033,0.038,0.055,0.028,0.053,0.05,0.057,0.052,0.05,
17,3,3.0,0.0,443.0,356.0,0.0,10.0,207.0,321.0,3.0,151.0,157.0,113.0,358.0,326.0,579.0,295.0,170.0,46.0,0.0,4.0,409.0,31.0,30.0,5.0,9.0,0.0,14,0.001,0.0,0.11,0.088,0.0,0.002,0.051,0.08,0.001,0.038,0.039,0.028,0.089,0.081,0.144,0.073,0.042,0.011,0.0,0.001,0.102,0.008,0.007,0.001,0.002,0.0,
17,4,38.0,302.0,46.0,29.0,209.0,27.0,297.0,23.0,8.0,4.0,5.0,11.0,35.0,6.0,85.0,43.0,338.0,256.0,222.0,37.0,24.0,5.0,27.0,0.0,54.0,39.0,16,0.018,0.139,0.021,0.013,0.096,0.012,0.137,0.011,0.004,0.002,0.002,0.005,0.016,0.003,0.039,0.02,0.156,0.118,0.102,0.017,0.011,0.002,0.012,0.0,0.025,0.018,
17,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,2,748.0,464.0,247.0,420.0,559.0,738.0,269.0,390.0,744.0,592.0,577.0,637.0,399.0,451.0,89.0,465.0,275.0,456.0,526.0,755.0,380.0,728.0,695.0,782.0,723.0,695.0,23,0.054,0.034,0.018,0.03,0.04,0.053,0.019,0.028,0.054,0.043,0.042,0.046,0.029,0.033,0.006,0.034,0.02,0.033,0.038,0.055,0.028,0.053,0.05,0.057,0.052,0.05,
18,3,0.0,103.0,2.0,369.0,0.0,10.0,6.0,23.0,0.0,4.0,1.0,101.0,23.0,61.0,56.0,303.0,5.0,13.0,40.0,3.0,1.0,23.0,0.0,0.0,8.0,7.0,3,0.0,0.089,0.002,0.318,0.0,0.009,0.005,0.02,0.0,0.003,0.001,0.087,0.02,0.052,0.048,0.261,0.004,0.011,0.034,0.003,0.001,0.02,0.0,0.0,0.007,0.006,
18,4,41.0,199.0,487.0,16.0,209.0,27.0,498.0,321.0,11.0,151.0,161.0,23.0,370.0,271.0,608.0,35.0,503.0,289.0,182.0,38.0,432.0,13.0,57.0,5.0,55.0,32.0,14,0.008,0.04,0.097,0.003,0.042,0.005,0.099,0.064,0.002,0.03,0.032,0.005,0.074,0.054,0.121,0.007,0.1,0.057,0.036,0.008,0.086,0.003,0.011,0.001,0.011,0.006,
18,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,2,748.0,464.0,247.0,420.0,559.0,738.0,269.0,390.0,744.0,592.0,577.0,637.0,399.0,451.0,89.0,465.0,275.0,456.0,526.0,755.0,380.0,728.0,695.0,782.0,723.0,695.0,23,0.054,0.034,0.018,0.03,0.04,0.053,0.019,0.028,0.054,0.043,0.042,0.046,0.029,0.033,0.006,0.034,0.02,0.033,0.038,0.055,0.028,0.053,0.05,0.057,0.052,0.05,
19,3,16.0,23.0,52.0,23.0,6.0,0.0,131.0,24.0,1.0,152.0,10.0,35.0,342.0,30.0,30.0,1.0,54.0,240.0,30.0,6.0,5.0,1.0,11.0,0.0,1.0,6.0,12,0.013,0.019,0.042,0.019,0.005,0.0,0.107,0.02,0.001,0.124,0.008,0.028,0.278,0.024,0.024,0.001,0.044,0.195,0.024,0.005,0.004,0.001,0.009,0.0,0.001,0.005,
19,4,25.0,279.0,437.0,362.0,203.0,37.0,373.0,320.0,10.0,3.0,152.0,89.0,51.0,302.0,634.0,337.0,454.0,62.0,192.0,35.0,428.0,35.0,46.0,5.0,62.0,33.0,14,0.005,0.056,0.088,0.073,0.041,0.007,0.075,0.064,0.002,0.001,0.031,0.018,0.01,0.061,0.128,0.068,0.091,0.012,0.039,0.007,0.086,0.007,0.009,0.001,0.012,0.007,
19,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,2,748.0,464.0,247.0,420.0,559.0,738.0,269.0,390.0,744.0,592.0,577.0,637.0,399.0,451.0,89.0,465.0,275.0,456.0,526.0,755.0,380.0,728.0,695.0,782.0,723.0,695.0,23,0.054,0.034,0.018,0.03,0.04,0.053,0.019,0.028,0.054,0.043,0.042,0.046,0.029,0.033,0.006,0.034,0.02,0.033,0.038,0.055,0.028,0.053,0.05,0.057,0.052,0.05,
20,3,6.0,243.0,444.0,130.0,143.0,11.0,386.0,18.0,2.0,148.0,7.0,107.0,0.0,0.0,196.0,262.0,120.0,106.0,219.0,2.0,6.0,1.0,0.0,0.0,3.0,23.0,2,0.002,0.094,0.172,0.05,0.055,0.004,0.149,0.007,0.001,0.057,0.003,0.041,0.0,0.0,0.076,0.101,0.046,0.041,0.085,0.001,0.002,0.0,0.0,0.0,0.001,0.009,
